227, 51, F
228, 24, F
229, 60, F
230, 40, F
231, 43, F
232, 77, F
233, 52, F
234, 82, F
235, 58, F
236, 34, F
237, 31, F
238, 36, F
239, 36, F
240, 76, F
241, 51, F
242, 68, F
243, 48, F
244, 46, F
245, 61, F
246, 60, F
247, 50, F
248, 32, F
249, 53, F
250, 56, F
251, 31, F
252, 68, F
253, 50, F
254, 47, F
255, 56, F
256, 48, F
257, 49, F
258, 48, F
259, 78, F
260, 57, F
261, 59, F
262, 69, F
263, 68, F
264, 67, F
265, 87, F
266, 50, F
267, 49, F
268, 24, F
269, 68, F
270, 59, F
271, 54, F
272, 23, F
273, 60, F
274, 62, F
275, 50, F
276, 78, F
277, 57, F
278, 44, F
279, 55, F
280, 56, F
281, 41, F
282, 49, F
283, 65, F
284, 49, F
285, 35, F
286, 63, F
287, 31, F
288, 30, F
289, 50, F
290, 38, F
291, 48, F
292, 52, F
293, 61, F
294, 80, F
295, 36, F
296, 58, F
297, 41, F
298, 43, F
299, 63, F
300, 33, F
301, 56, F
302, 67, F
303, 58, F
304, 38, F
305, 36, F
306, 36, F
307, 63, F
308, 73, F
309, 76, F
310, 45, F
311, 61, F
312, 34, F
313, 65, F
314, 37, F
315, 34, F
316, 65, F
317, 48, F
318, 71, F
319, 21, F
320, 75, F
321, 48, F
322, 42, F
323, 40, F
324, 35, F
325, 25, F
326, 28, F
327, 48, F
328, 29, F
329, 43, F
330, 56, F
331, 61, F
332, 56, F
333, 37, F
334, 55, F
335, 50, F
336, 59, F
337, 49, F
338, 37, F
339, 37, F
340, 59, F
341, 42, F
342, 41, F
343, 57, F
344, 71, F
345, 43, F
346, 40, F
347, 38, F
348, 42, F
349, 81, F
350, 36, F
351, 81, F
352, 47, F
353, 26, F
354, 33, F
355, 66, F
356, 45, F
357, 39, F
358, 45, F
359, 50, F
360, 26, F
361, 61, F
362, 46, F
363, 42, F
364, 41, F
365, 11, F
366, 58, F
367, 55, F
368, 14, F
369, 71, F
370, 29, F
371, 19, F
372, 53, F
373, 52, F
374, 37, F
375, 36, F
376, 46, F
377, 49, F
378, 38, F
379, 62, F
380, 39, F
381, 20, F
382, 26, F
383, 59, F
384, 70, F
385, 77, F
386, 61, F
387, 44, F
388, 44, F
389, 56, F
390, 55, F
391, 41, F
392, 29, F
393, 68, F
394, 37, F
395, 54, F
396, 43, F
397, 37, F
398, 58, F
399, 42, F
400, 68, F
401, 36, F
402, 38, F
403, 36, F
404, 32, F
405, 41, F
406, 65, F
407, 29, F
408, 70, F
409, 49, F
410, 42, F
411, 49, F
412, 67, F
413, 45, F
414, 55, F
415, 58, F
416, 45, F
417, 53, F
418, 30, F
419, 39, F
420, 46, F
421, 53, F
422, 53, F
423, 12, F
424, 59, F
425, 25, F
426, 31, F
427, 43, F
428, 39, F
429, 51, F
430, 50, F
431, 73, F
432, 50, F
433, 46, F
434, 70, F
435, 52, F
436, 63, F
437, 60, F
438, 41, F
439, 72, F
440, 29, F
441, 60, F
442, 38, F
443, 29, F
444, 42, F
445, 30, F
446, 32, F
447, 36, F
448, 41, F
449, 52, F
450, 37, F
451, 43, F
452, 73, F
453, 70, F
454, 34, F
455, 37, F
456, 70, F
457, 72, F
458, 67, F
459, 75, F
460, 49, F
461, 54, F
462, 54, F
463, 67, F
464, 22, F
465, 38, F
466, 51, F
467, 56, F
468, 58, F
469, 53, F
470, 83, F
471, 60, F
472, 46, F
473, 19, F
474, 55, F
475, 52, F
476, 61, F
477, 49, F
478, 51, F
479, 40, F
480, 43, F
481, 47, F
482, 45, F
483, 74, F
484, 60, F
485, 68, F
486, 62, F
487, 38, F
488, 44, F
489, 61, F
490, 57, F
491, 51, F
492, 57, F
493, 41, F
494, 69, F
495, 65, F
496, 35, F
497, 31, F
498, 52, F
499, 73, F
500, 35, F
501, 75, F
502, 29, F
503, 43, F
504, 60, F
505, 39, F
506, 47, F
507, 48, F
508, 54, F
509, 70, F
510, 82, F
511, 44, F
512, 34, F
513, 46, F
514, 46, F
515, 49, F
516, 64, F
517, 49, F
518, 33, F
519, 30, F
520, 36, F
521, 50, F
522, 30, F
523, 35, F
524, 43, F
525, 49, F
526, 37, F
527, 56, F
528, 61, F
529, 34, F
530, 48, F
531, 62, F
532, 57, F
533, 55, F
534, 59, F
535, 57, F
536, 52, F
537, 25, F
538, 37, F
539, 77, F
540, 28, F
541, 39, F
542, 57, F
543, 32, F
544, 51, F
545, 25, F
546, 81, F
547, 36, F
548, 76, F
549, 41, F
550, 35, F
551, 35, F
552, 56, F
553, 31, F
554, 65, F
555, 71, F
556, 52, F
557, 40, F
558, 57, F
559, 55, F
560, 61, F
561, 57, F
562, 38, F
563, 72, F
564, 26, F
565, 57, F
566, 55, F
567, 35, F
568, 55, F
569, 63, F
570, 70, F
571, 71, F
572, 52, F
573, 53, F
574, 41, F
575, 46, F
576, 40, F
577, 54, F
578, 32, F
579, 79, F
580, 36, F
581, 83, F
582, 40, F
583, 64, F
584, 62, F
585, 72, F
586, 58, F
587, 16, F
588, 17, F
589, 35, F
590, 27, F
591, 78, F
592, 73, F
593, 59, F
594, 53, F
595, 56, F
596, 57, F
597, 27, F
598, 42, F
599, 20, F
600, 62, F
601, 54, F
602, 68, F
603, 66, F
604, 54, F
605, 64, F
606, 45, F
607, 58, F
608, 39, F
609, 73, F
610, 55, F
611, 82, F
612, 27, F
613, 39, F
614, 61, F
615, 46, F
616, 47, F
617, 48, F
618, 58, F
619, 68, F
620, 57, F
621, 57, F
622, 60, F
623, 54, F
624, 43, F
625, 58, F
626, 58, F
627, 26, F
628, 43, F
629, 71, F
630, 76, F
631, 52, F
632, 42, F
633, 39, F
634, 9, F
635, 59, F
636, 38, F
637, 32, F
638, 37, F
639, 62, F
640, 64, F
641, 28, F
642, 42, F
643, 27, F
644, 79, F
645, 28, F
646, 47, F
647, 50, F
648, 37, F
649, 60, F
650, 25, F
651, 28, F
652, 40, F
653, 18, F
654, 41, F
655, 80, F
656, 46, F
657, 49, F
658, 65, F
659, 79, F
660, 34, F
661, 73, F
662, 33, F
663, 42, F
664, 46, F
665, 62, F
666, 44, F
667, 73, F
668, 43, F
669, 56, F
670, 47, F
671, 66, F
672, 63, F
673, 51, F
674, 87, F
675, 34, F
676, 56, F
677, 48, F
678, 38, F
679, 63, F
680, 52, F
681, 66, F
682, 33, F
683, 43, F
684, 70, F
685, 65, F
686, 56, F
687, 65, F
688, 45, F
689, 48, F
690, 52, F
691, 84, F
692, 53, F
693, 67, F
694, 34, F
695, 44, F
696, 52, F
697, 45, F
698, 63, F
699, 51, F
700, 61, F
701, 73, F
702, 37, F
703, 38, F
704, 25, F
705, 84, F
706, 11, F
707, 42, F
708, 40, F
709, 60, F
710, 54, F
711, 56, F
712, 59, F
713, 49, F
714, 70, F
715, 39, F
716, 18, F
717, 42, F
718, 26, F
719, 52, F
720, 38, F
721, 61, F
722, 17, F
723, 62, F
724, 64, F
725, 51, F
726, 40, F
727, 35, F
728, 50, F
729, 34, F
730, 47, F
731, 58, F
732, 38, F
733, 54, F
734, 42, F
735, 49, F
736, 35, F
737, 56, F
738, 38, F
739, 55, F
740, 30, F
741, 69, F
742, 49, F
743, 44, F
744, 65, F
745, 51, F
746, 88, F
747, 31, F
748, 41, F
749, 21, F
750, 38, F
751, 65, F
752, 20, F
753, 47, F
754, 53, F
755, 48, F
756, 80, F
757, 63, F
758, 57, F
759, 70, F
760, 41, F
761, 28, F
762, 51, F
763, 34, F
764, 40, F
765, 64, F
766, 61, F
767, 28, F
768, 65, F
769, 29, F
770, 53, F
771, 32, F
772, 71, F
773, 61, F
774, 41, F
775, 40, F
776, 52, F
777, 42, F
778, 30, F
779, 57, F
780, 37, F
781, 57, F
782, 41, F
783, 59, F
784, 65, F
785, 58, F
786, 53, F
787, 58, F
788, 46, F
789, 43, F
790, 43, F
791, 52, F
792, 38, F
793, 69, F
794, 28, F
795, 85, F
796, 57, F
797, 61, F
798, 44, F
799, 61, F
800, 50, F
801, 42, F
802, 63, F
803, 48, F
804, 69, F
805, 35, F
806, 51, F
807, 47, F
808, 52, F
809, 32, F
810, 42, F
811, 66, F
812, 52, F
813, 65, F
814, 77, F
815, 81, F
816, 41, F
817, 73, F
818, 37, F
819, 57, F
820, 54, F
821, 53, F
822, 39, F
823, 73, F
824, 59, F
825, 56, F
826, 48, F
827, 63, F
828, 57, F
829, 41, F
830, 57, F
831, 59, F
832, 53, F
833, 69, F
834, 72, F
835, 51, F
836, 44, F
837, 33, F
838, 23, F
839, 50, F
840, 51, F
841, 54, F
842, 75, F
843, 26, F
844, 59, F
845, 57, F
846, 59, F
847, 50, F
848, 26, F
849, 55, F
850, 55, F
851, 57, F
852, 59, F
853, 47, F
854, 78, F
855, 57, F
856, 44, F
857, 88, F
858, 45, F
859, 39, F
860, 39, F
861, 42, F
862, 63, F
863, 59, F
864, 76, F
865, 61, F
866, 57, F
867, 61, F
868, 38, F
869, 57, F
870, 51, F
871, 66, F
872, 44, F
873, 31, F
874, 66, F
875, 55, F
876, 45, F
877, 31, F
878, 49, F
879, 44, F
880, 37, F
881, 59, F
882, 49, F
883, 64, F
884, 51, F
885, 43, F
886, 50, F
887, 53, F
888, 34, F
889, 25, F
890, 43, F
891, 51, F
892, 48, F
893, 54, F
894, 75, F
895, 51, F
896, 24, F
897, 50, F
898, 66, F
899, 63, F
900, 53, F
901, 52, F
902, 48, F
903, 23, F
904, 29, F
905, 47, F
906, 43, F
907, 28, F
908, 65, F
909, 42, F
910, 74, F
911, 63, F
912, 22, F
913, 49, F
914, 52, F
915, 55, F
916, 67, F
917, 51, F
918, 51, F
919, 80, F
920, 57, F
921, 57, F
922, 59, F
923, 81, F
924, 34, F
925, 71, F
926, 62, F
927, 59, F
928, 44, F
929, 53, F
930, 14, F
931, 39, F
932, 73, F
933, 58, F
934, 66, F
935, 72, F
936, 60, F
937, 38, F
938, 86, F
939, 40, F
940, 31, F
941, 50, F
942, 28, F
943, 33, F
944, 57, F
945, 44, F
946, 50, F
947, 25, F
948, 42, F
949, 37, F
950, 40, F
951, 55, F
952, 45, F
953, 41, F
954, 41, F
955, 60, F
956, 41, F
957, 63, F
958, 37, F
959, 56, F
960, 33, F
961, 44, F
962, 41, F
963, 21, F
964, 43, F
965, 39, F
966, 56, F
967, 33, F
968, 33, F
969, 56, F
970, 44, F
971, 53, F
972, 46, F
973, 31, F
974, 86, F
975, 48, F
976, 54, F
977, 48, F
978, 25, F
979, 56, F
980, 58, F
981, 53, F
982, 50, F
983, 52, F
984, 78, F
985, 84, F
986, 42, F
987, 46, F
988, 53, F
989, 37, F
990, 57, F
991, 41, F
992, 75, F
993, 64, F
994, 46, F
995, 70, F
996, 54, F
997, 55, F
998, 23, F
999, 62, F
1000, 38, F
1001, 58, F
1002, 22, F
1003, 82, F
1004, 56, F
1005, 48, F
1006, 46, F
1007, 56, F
1008, 36, F
1009, 32, F
1010, 48, F
1011, 70, F
1012, 37, F
1013, 52, F
1014, 66, F
1015, 30, F
1016, 59, F
1017, 54, F
1018, 65, F
1019, 54, F
1020, 38, F
1021, 46, F
1022, 28, F
1023, 52, F
1024, 41, F
1025, 38, F
1026, 46, F
1027, 63, F
1028, 55, F
1029, 31, F
1030, 68, F
1031, 40, F
1032, 23, F
1033, 79, F
1034, 30, F
1035, 24, F
1036, 55, F
1037, 35, F
1038, 73, F
1039, 50, F
1040, 53, F
1041, 66, F
1042, 39, F
1043, 37, F
1044, 37, F
1045, 68, F
1046, 20, F
1047, 68, F
1048, 70, F
1049, 43, F
1050, 59, F
1051, 54, F
1052, 64, F
1053, 37, F
1054, 29, F
1055, 39, F
1056, 56, F
1057, 58, F
1058, 39, F
1059, 44, F
1060, 46, F
1061, 68, F
1062, 70, F
1063, 56, F
1064, 50, F
1065, 62, F
1066, 36, F
1067, 49, F
1068, 61, F
1069, 52, F
1070, 63, F
1071, 38, F
1072, 54, F
1073, 67, F
1074, 87, F
1075, 31, F
1076, 32, F
1077, 48, F
1078, 60, F
1079, 49, F
1080, 31, F
1081, 54, F
1082, 38, F
1083, 48, F
1084, 54, F
1085, 20, F
1086, 44, F
1087, 62, F
1088, 23, F
1089, 66, F
1090, 29, F
1091, 38, F
1092, 29, F
1093, 48, F
1094, 63, F
1095, 52, F
1096, 42, F
1097, 59, F
1098, 67, F
1099, 72, F
1100, 33, F
1101, 48, F
1102, 44, F
1103, 78, F
1104, 32, F
1105, 46, F
1106, 45, F
1107, 47, F
1108, 36, F
1109, 41, F
1110, 44, F
1111, 63, F
1112, 54, F
1113, 40, F
1114, 67, F
1115, 37, F
1116, 66, F
1117, 62, F
1118, 16, F
1119, 72, F
1120, 32, F
1121, 73, F
1122, 54, F
1123, 55, F
1124, 47, F
1125, 73, F
1126, 68, F
1127, 44, F
1128, 41, F
1129, 59, F
1130, 37, F
1131, 38, F
1132, 74, F
1133, 31, F
1134, 67, F
1135, 37, F
1136, 54, F
1137, 48, F
1138, 30, F
1139, 57, F
1140, 74, F
1141, 62, F
1142, 44, F
1143, 40, F
1144, 54, F
1145, 53, F
1146, 34, F
1147, 73, F
1148, 42, F
1149, 66, F
1150, 58, F
1151, 78, F
1152, 70, F
1153, 40, F
1154, 45, F
1155, 32, F
1156, 23, F
1157, 68, F
1158, 56, F
1159, 44, F
1160, 35, F
1161, 27, F
1162, 30, F
1163, 63, F
1164, 29, F
1165, 27, F
1166, 63, F
1167, 46, F
1168, 37, F
1169, 66, F
1170, 44, F
1171, 84, F
1172, 48, F
1173, 56, F
1174, 44, F
1175, 84, F
1176, 47, F
1177, 44, F
1178, 54, F
1179, 33, F
1180, 59, F
1181, 54, F
1182, 21, F
1183, 28, F
1184, 60, F
1185, 60, F
1186, 30, F
1187, 39, F
1188, 64, F
1189, 50, F
1190, 64, F
1191, 27, F
1192, 37, F
1193, 58, F
1194, 27, F
1195, 78, F
1196, 46, F
1197, 49, F
1198, 64, F
1199, 57, F
1200, 66, F
1201, 77, F
1202, 41, F
1203, 75, F
1204, 63, F
1205, 52, F
1206, 58, F
1207, 55, F
1208, 43, F
1209, 38, F
1210, 20, F
1211, 76, F
1212, 68, F
1213, 52, F
1214, 45, F
1215, 62, F
1216, 72, F
1217, 43, F
1218, 59, F
1219, 55, F
1220, 73, F
1221, 34, F
1222, 53, F
1223, 26, F
1224, 66, F
1225, 45, F
1226, 38, F
1227, 53, F
1228, 52, F
1229, 65, F
1230, 35, F
1231, 54, F
1232, 43, F
1233, 44, F
1234, 60, F
1235, 19, F
1236, 34, F
1237, 39, F
1238, 32, F
1239, 28, F
1240, 53, F
1241, 76, F
1242, 56, F
1243, 69, F
1244, 38, F
1245, 44, F
1246, 47, F
1247, 64, F
1248, 38, F
1249, 82, F
1250, 65, F
1251, 37, F
1252, 45, F
1253, 53, F
1254, 51, F
1255, 65, F
1256, 80, F
1257, 40, F
1258, 50, F
1259, 42, F
1260, 23, F
1261, 38, F
1262, 79, F
1263, 63, F
1264, 33, F
1265, 37, F
1266, 52, F
1267, 48, F
1268, 64, F
1269, 55, F
1270, 32, F
1271, 53, F
1272, 34, F
1273, 20, F
1274, 49, F
1275, 45, F
1276, 68, F
1277, 43, F
1278, 62, F
1279, 35, F
1280, 69, F
1281, 27, F
1282, 57, F
1283, 69, F
1284, 73, F
1285, 58, F
1286, 54, F
1287, 52, F
1288, 36, F
1289, 35, F
1290, 24, F
1291, 36, F
1292, 60, F
1293, 59, F
1294, 61, F
1295, 50, F
1296, 46, F
1297, 57, F
1298, 73, F
1299, 57, F
1300, 71, F
1301, 54, F
1302, 62, F
1303, 50, F
1304, 17, F
1305, 25, F
1306, 53, F
1307, 41, F
1308, 75, F
1309, 68, F
1310, 26, F
1311, 35, F
1312, 75, F
1313, 38, F
1314, 57, F
1315, 67, F
1316, 44, F
1317, 67, F
1318, 18, F
1319, 49, F
1320, 53, F
1321, 59, F
1322, 50, F
1323, 53, F
1324, 32, F
1325, 43, F
1326, 60, F
1327, 42, F
1328, 58, F
1329, 77, F
1330, 60, F
1331, 26, F
1332, 69, F
1333, 36, F
1334, 60, F
1335, 49, F
1336, 44, F
1337, 42, F
1338, 30, F
1339, 64, F
1340, 33, F
1341, 59, F
1342, 52, F
1343, 62, F
1344, 49, F
1345, 51, F
1346, 23, F
1347, 47, F
1348, 52, F
1349, 47, F
1350, 56, F
1351, 58, F
1352, 54, F
1353, 30, F
1354, 55, F
1355, 25, F
1356, 59, F
1357, 58, F
1358, 70, F
1359, 67, F
1360, 70, F
1361, 47, F
1362, 77, F
1363, 85, F
1364, 47, F
1365, 69, F
1366, 46, F
1367, 73, F
1368, 25, F
1369, 76, F
1370, 65, F
1371, 65, F
1372, 47, F
1373, 51, F
1374, 47, F
1375, 40, F
1376, 48, F
1377, 62, F
1378, 35, F
1379, 42, F
1380, 45, F
1381, 59, F
1382, 45, F
1383, 30, F
1384, 51, F
1385, 65, F
1386, 32, F
1387, 44, F
1388, 31, F
1389, 58, F
1390, 27, F
1391, 43, F
1392, 62, F
1393, 61, F
1394, 54, F
1395, 31, F
1396, 70, F
1397, 47, F
1398, 57, F
1399, 47, F
1400, 31, F
1401, 41, F
1402, 61, F
1403, 75, F
1404, 43, F
1405, 54, F
1406, 63, F
1407, 76, F
1408, 37, F
1409, 42, F
1410, 44, F
1411, 46, F
1412, 25, F
1413, 57, F
1414, 32, F
1415, 57, F
1416, 42, F
1417, 68, F
1418, 13, F
1419, 61, F
1420, 65, F
1421, 24, F
1422, 46, F
1423, 23, F
1424, 55, F
1425, 57, F
1426, 44, F
1427, 65, F
1428, 13, F
1429, 55, F
1430, 67, F
1431, 83, F
1432, 21, F
1433, 26, F
1434, 31, F
1435, 61, F
1436, 42, F
1437, 82, F
1438, 18, F
1439, 47, F
1440, 41, F
1441, 72, F
1442, 78, F
1443, 48, F
1444, 64, F
1445, 50, F
1446, 30, F
1447, 68, F
1448, 33, F
1449, 48, F
1450, 34, F
1451, 54, F
1452, 27, F
1453, 65, F
1454, 47, F
1455, 63, F
1456, 44, F
1457, 41, F
1458, 51, F
1459, 34, F
1460, 60, F
1461, 40, F
1462, 54, F
1463, 25, F
1464, 36, F
1465, 67, F
1466, 62, F
1467, 29, F
1468, 67, F
1469, 40, F
1470, 44, F
1471, 52, F
1472, 70, F
1473, 44, F
1474, 34, F
1475, 62, F
1476, 38, F
1477, 40, F
1478, 21, F
1479, 47, F
1480, 41, F
1481, 55, F
1482, 79, F
1483, 45, F
1484, 62, F
1485, 44, F
1486, 53, F
1487, 57, F
1488, 50, F
1489, 34, F
1490, 71, F
1491, 16, F
1492, 73, F
1493, 66, F
1494, 24, F
1495, 46, F
1496, 4, F
1497, 66, F
1498, 40, F
1499, 30, F
1500, 23, F
1501, 59, F
1502, 29, F
1503, 47, F
1504, 35, F
1505, 35, F
1506, 39, F
1507, 39, F
1508, 55, F
1509, 53, F
1510, 52, F
1511, 67, F
1512, 33, F
1513, 30, F
1514, 65, F
1515, 56, F
1516, 44, F
1517, 47, F
1518, 32, F
1519, 51, F
1520, 52, F
1521, 55, F
1522, 74, F
1523, 63, F
1524, 34, F
1525, 62, F
1526, 27, F
1527, 61, F
1528, 65, F
1529, 49, F
1530, 45, F
1531, 51, F
1532, 47, F
1533, 43, F
1534, 63, F
1535, 40, F
1536, 39, F
1537, 53, F
1538, 58, F
1539, 58, F
1540, 21, F
1541, 26, F
1542, 35, F
1543, 50, F
1544, 54, F
1545, 37, F
1546, 75, F
1547, 36, F
1548, 49, F
1549, 71, F
1550, 36, F
1551, 44, F
1552, 58, F
1553, 66, F
1554, 73, F
1555, 39, F
1556, 41, F
1557, 44, F
1558, 67, F
1559, 46, F
1560, 70, F
1561, 27, F
1562, 25, F
1563, 44, F
1564, 59, F
1565, 55, F
1566, 45, F
1567, 27, F
1568, 54, F
1569, 34, F
1570, 48, F
1571, 65, F
1572, 38, F
1573, 69, F
1574, 43, F
1575, 29, F
1576, 90, F
1577, 35, F
1578, 49, F
1579, 74, F
1580, 57, F
1581, 63, F
1582, 50, F
1583, 56, F
1584, 68, F
1585, 32, F
1586, 79, F
1587, 24, F
1588, 61, F
1589, 71, F
1590, 65, F
1591, 57, F
1592, 76, F
1593, 52, F
1594, 52, F
1595, 43, F
1596, 27, F
1597, 47, F
1598, 30, F
1599, 56, F
1600, 48, F
1601, 43, F
1602, 40, F
1603, 41, F
1604, 38, F
1605, 30, F
1606, 69, F
1607, 45, F
1608, 60, F
1609, 37, F
1610, 28, F
1611, 22, F
1612, 42, F
1613, 57, F
1614, 50, F
1615, 57, F
1616, 25, F
1617, 56, F
1618, 53, F
1619, 37, F
1620, 50, F
1621, 66, F
1622, 23, F
1623, 48, F
1624, 62, F
1625, 51, F
1626, 67, F
1627, 81, F
1628, 74, F
1629, 50, F
1630, 49, F
1631, 39, F
1632, 66, F
1633, 63, F
1634, 46, F
1635, 55, F
1636, 53, F
1637, 73, F
1638, 22, F
1639, 53, F
1640, 51, F
1641, 44, F
1642, 68, F
1643, 66, F
1644, 62, F
1645, 34, F
1646, 42, F
1647, 36, F
1648, 36, F
1649, 23, F
1650, 14, F
1651, 47, F
1652, 56, F
1653, 60, F
1654, 62, F
1655, 33, F
1656, 48, F
1657, 40, F
1658, 53, F
1659, 35, F
1660, 27, F
1661, 37, F
1662, 65, F
1663, 73, F
1664, 37, F
1665, 61, F
1666, 72, F
1667, 57, F
1668, 46, F
1669, 31, F
1670, 59, F
1671, 58, F
1672, 36, F
1673, 50, F
1674, 53, F
1675, 50, F
1676, 25, F
1677, 20, F
1678, 48, F
1679, 77, F
1680, 57, F
1681, 51, F
1682, 45, F
1683, 38, F
1684, 67, F
1685, 46, F
1686, 46, F
1687, 48, F
1688, 77, F
1689, 57, F
1690, 70, F
1691, 45, F
1692, 56, F
1693, 54, F
1694, 37, F
1695, 53, F
1696, 43, F
1697, 42, F
1698, 66, F
1699, 50, F
1700, 73, F
1701, 82, F
1702, 44, F
1703, 57, F
1704, 67, F
1705, 40, F
1706, 76, F
1707, 53, F
1708, 45, F
1709, 38, F
1710, 56, F
1711, 35, F
1712, 90, F
1713, 48, F
1714, 52, F
1715, 14, F
1716, 68, F
1717, 46, F
1718, 49, F
1719, 41, F
1720, 44, F
1721, 37, F
1722, 64, F
1723, 22, F
1724, 62, F
1725, 44, F
1726, 59, F
1727, 63, F
1728, 63, F
1729, 52, F
1730, 44, F
1731, 45, F
1732, 71, F
1733, 62, F
1734, 42, F
1735, 63, F
1736, 63, F
1737, 57, F
1738, 60, F
1739, 46, F
1740, 42, F
1741, 31, F
1742, 62, F
1743, 46, F
1744, 54, F
1745, 60, F
1746, 30, F
1747, 77, F
1748, 48, F
1749, 33, F
1750, 52, F
1751, 85, F
1752, 50, F
1753, 58, F
1754, 33, F
1755, 34, F
1756, 37, F
1757, 55, F
1758, 67, F
1759, 53, F
1760, 40, F
1761, 57, F
1762, 60, F
1763, 60, F
1764, 32, F
1765, 44, F
1766, 56, F
1767, 28, F
1768, 40, F
1769, 7, F
1770, 54, F
1771, 74, F
1772, 48, F
1773, 51, F
1774, 66, F
1775, 48, F
1776, 50, F
1777, 82, F
1778, 78, F
1779, 88, F
1780, 38, F
1781, 42, F
1782, 40, F
1783, 59, F
1784, 73, F
1785, 49, F
1786, 43, F
1787, 56, F
1788, 71, F
1789, 55, F
1790, 45, F
1791, 37, F
1792, 26, F
1793, 48, F
1794, 45, F
1795, 62, F
1796, 58, F
1797, 30, F
1798, 40, F
1799, 52, F
1800, 59, F
1801, 26, F
1802, 36, F
1803, 57, F
1804, 25, F
1805, 57, F
1806, 34, F
1807, 49, F
1808, 56, F
1809, 31, F
1810, 74, F
1811, 39, F
1812, 63, F
1813, 60, F
1814, 65, F
1815, 46, F
1816, 41, F
1817, 72, F
1818, 59, F
1819, 52, F
1820, 59, F
1821, 57, F
1822, 38, F
1823, 28, F
1824, 49, F
1825, 57, F
1826, 76, F
1827, 52, F
1828, 74, F
1829, 48, F
1830, 21, F
1831, 48, F
1832, 55, F
1833, 36, F
1834, 36, F
1835, 38, F
1836, 58, F
1837, 41, F
1838, 83, F
1839, 29, F
1840, 59, F
1841, 25, F
1842, 42, F
1843, 62, F
1844, 51, F
1845, 52, F
1846, 62, F
1847, 44, F
1848, 70, F
1849, 49, F
1850, 78, F
1851, 71, F
1852, 44, F
1853, 43, F
1854, 33, F
1855, 25, F
1856, 68, F
1857, 62, F
1858, 59, F
1859, 52, F
1860, 39, F
1861, 47, F
1862, 59, F
1863, 51, F
1864, 44, F
1865, 51, F
1866, 32, F
1867, 70, F
1868, 56, F
1869, 38, F
1870, 27, F
1871, 58, F
1872, 53, F
1873, 70, F
1874, 51, F
